"questionId","questionNumber","questionName","answer","formula","solution","qti","sti","fti","questionText","solutionText","formulaText","hints","moreInfo","queDT","queStatus","examId","yearId","subjectId","chapterId","topicId","examSetId","dificultyId","optionId","wrongAns","set_question_number","autherMarkedQueOk","addedBy","fk_levelId","subjectName","mapQwId","fk_studentId","examName","examSetName","options","adminId","firstName","lastName","eqCommentId","dataEntryFixed","ownerOK","adminOK","ownerComment","adminComment","topicName","subjectCode","chapterName","fk_questionStatusId","fk_queAnsTypeId","fk_essId","essName","queAnsType","fk_examSetId","fk_queAnsTypeId","fk_optionId","dificulty","levelDifficultyId","levelDifficulty","levelDifficultyName","fk_yearId","essInstruction","questionStatusId","questionStatusName","qcStatusClass","examTypeId","examType","mainSubjectId"
"23886","68",,"D",,,"1","1","1","<p><strong>Consider the quadratic equation&nbsp;<span class=""math-tex"">\((\text c-5)\text x^2-2\text {cs}+(\text c-4)=0,\text c \ne 5\)</span>&nbsp;.Let S be the set of all integral values of c for which one root of the equation lies in the interval (0, 2) and its other root lies in the interval (2, 3). Then the number of elements in S is: &nbsp;</strong></p>

<p><strong>(A) 18 </strong></p>

<p><strong>(B) 12 &nbsp;</strong></p>

<p><strong>(C) 10 </strong></p>

<p><strong>(D) 11&nbsp;</strong></p>
","<p><strong>Case &ndash; 1&nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</strong></p>

<p><strong><span class=""math-tex"">\(\text c-5&gt;0\)</span>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; ..........(i)</strong></p>

<p><strong><span class=""math-tex"">\(\)</span>f(0)&gt;0</strong></p>

<p><strong>c-4&gt;0&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;.........(ii)</strong></p>

<p><strong>f(2)&lt;0</strong></p>

<p><strong>4(c-5)-4c+c-4&lt;0</strong></p>

<p><strong><img alt="""" src="" https://www.testbee.in/preview/show_qimage/1587631426.png"" style=""height:89px; width:200px"" /></strong></p>

<p><strong>c&lt;24&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; ..........(iii)</strong></p>

<p><strong>f(2)&gt;0</strong></p>

<p><strong>9(c-5)-6c+c-4&gt;0</strong></p>

<p><strong><span class=""math-tex"">\(4\text c-49&gt;0\Rightarrow\text c&gt; \frac{49}{4}\)</span>&nbsp; &nbsp;........(iv)</strong></p>

<p><strong>Here (i)&nbsp;<span class=""math-tex"">\(\cap\)</span> (ii) <span class=""math-tex"">\(\cap\)</span>&nbsp;(iii) <span class=""math-tex"">\(\cap\)</span>&nbsp;(iv)</strong></p>

<p><strong><span class=""math-tex"">\(\text c\in \Big(\frac{49}{4},24\Big)\)</span></strong></p>

<p><strong>Case &ndash; II&nbsp;</strong></p>

<p><strong>c-5&lt;0&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;.........(i)</strong></p>

<p><strong>f(0)&lt;0</strong></p>

<p><strong><img alt="""" src=""https://www.testbee.in/preview/show_qimage/1587631525.png"" style=""height:96px; width:200px"" /></strong></p>

<p><strong>c&lt;4&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;.........(ii)</strong></p>

<p><strong><span class=""math-tex"">\(\text f(2)&gt;0\Rightarrow \text c&gt;24\)</span>&nbsp; &nbsp;.......(iii)</strong></p>

<p><strong><span class=""math-tex"">\(\text f(3)&lt;0\Rightarrow \text c&lt;49\)</span>&nbsp; &nbsp; ........(iv)</strong></p>

<p><strong>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;<span class=""math-tex"">\(4\Rightarrow \text c\in \phi\)</span></strong></p>

<p><strong><span class=""math-tex"">\(c\in \Big(\frac{49}{4},24\Big)\)</span><br />
&nbsp;</strong></p>
",,,,"2020-04-23 08:45:56","1","1",NULL,"2",NULL,NULL,"375","3","3","2","8","2","7","5","mathematics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14320","3","3","1",,,NULL,"MATH",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","2"
"23885","67",,"C",,,"1","1","1","<p><strong>The sum of all values of&nbsp;<span class=""math-tex"">\(\theta\in \Big(0,\frac{\pi}{2}\Big)\)</span>&nbsp;satisfying&nbsp;<span class=""math-tex"">\(\sin^2 2\theta +\cos^42\theta=\frac{3}{4}\)</span>&nbsp;is:</strong></p>

<p><strong>(A)&nbsp;<span class=""math-tex"">\(\pi\)</span></strong></p>

<p><strong>(B)&nbsp;<span class=""math-tex"">\(\frac{5\pi}{4}\)</span></strong></p>

<p><strong>(C)&nbsp;<span class=""math-tex"">\(\frac{\pi}{2}\)</span></strong></p>

<p><strong>(D)&nbsp;<span class=""math-tex"">\(\frac{3\pi}{8}\)</span></strong></p>
","<p><strong><span class=""math-tex"">\(\sin^22\theta+\cos^42\theta=\frac{3}{4}\)</span></strong></p>

<p><strong>Let&nbsp;<span class=""math-tex"">\(\cos^22\theta=\text t\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\Rightarrow 1-\cos^22\theta+\cos^42\theta=\frac{3}{4}\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\Rightarrow \text t=\frac{1}{2}\Rightarrow \cos ^22\theta=\frac{1}{2}\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\Rightarrow 2\cos^22\theta-1=0\Rightarrow \cos4\theta=0\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\Rightarrow 4\theta =(2\text n+1)\frac{\pi}{2}\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\Rightarrow \theta=(2\text n+1)\frac{\pi}{8}\Rightarrow\theta=\frac{\pi}{8},\frac{3\pi}{8}\in\Big[0,\frac{\pi}{2}\Big]\)</span></strong></p>

<p><strong>Sum of values of <span class=""math-tex"">\(\theta\)</span>&nbsp;is&nbsp;<span class=""math-tex"">\(\frac{\pi}{2}\)</span></strong></p>
",,,,"2020-04-23 08:04:56","1","1",NULL,"2",NULL,NULL,"375","2","3","2","7","2","7","5","mathematics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14319","3","3","1",,,NULL,"MATH",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","medium","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","2"
"23884","66",,"D",,,"1","1","1","<p><strong>If&nbsp;<span class=""math-tex"">\(\overset{20}{\underset{\text {i=1}}\Sigma}\Big(\frac{^{20}\text C_\text {i-1}}{^{20}\text C_\text i+^{20}\text C_\text{i-1}} \Big)^3=\frac{\text k}{21},\)</span>then k equals:</strong></p>

<p><strong>(A) 400 </strong></p>

<p><strong>(B) 50 &nbsp;</strong></p>

<p><strong>(C) 200 </strong></p>

<p><strong>(D) 100&nbsp;</strong></p>
","<p><span class=""math-tex"">\(\overset{20}{\underset{\text {i-1}}\Sigma}\Big(\frac{^{20}\text C_\text {I-1}}{^{20}\text C_\text I+^{20}\text C_\text{I-1}} \Big)^3\)</span></p>

<p>Now&nbsp;&nbsp;<span class=""math-tex"">\(\frac{^{20}\text C_\text {I-1}}{^{20}\text C_\text I+^{20}\text C_\text{I-1}} =\frac{^{20}\text C_\text{I-1}}{^{21}\text C_\text I}=\frac{\text I}{21}\)</span></p>

<p>Let given sum be S, so &nbsp;&nbsp;</p>

<p><span class=""math-tex"">\(\text S=\overset{20}{\underset{\text{I-1}}\Sigma}\frac{(\text i)^3}{21^3}=\frac{1}{(21)^3}\Big(\frac{20.21}{2}\Big)^2=\frac{100}{21}\)</span></p>

<p>Given&nbsp;&nbsp;<span class=""math-tex"">\(\text S=\frac{\text k}{21}\Rightarrow \text k=100\)</span><br />
&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
",,,,"2020-04-23 07:50:37","1","1",NULL,"2",NULL,NULL,"375","1","3","2","6","2","7","5","mathematics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14318","3","3","1",,,NULL,"MATH",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","easy","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","2"
"23883","65",,"C",,,"1","1","1","<p><strong>If <span class=""math-tex"">\(5, 5\text r, 5\text r^2 \)</span>are the lengths of the sides of a triangle, then r cannot be equal to:&nbsp;</strong></p>

<p><strong>(A)&nbsp;<span class=""math-tex"">\(\frac{3}{4}\)</span></strong></p>

<p><strong>(B)&nbsp;<span class=""math-tex"">\(\frac{5}{4}\)</span></strong></p>

<p><strong>(C)&nbsp;<span class=""math-tex"">\(\frac{7}{4}\)</span></strong></p>

<p><strong>(D)&nbsp;<span class=""math-tex"">\(\frac{3}{2}\)</span></strong></p>
","<p><strong><span class=""math-tex"">\(5,5\text r,5\text r^2\)</span> sides of triangle,</strong></p>

<p><strong>&nbsp;<span class=""math-tex"">\(5+5\text r&gt;5\text r^2\)</span>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;...........(1)</strong></p>

<p><strong><span class=""math-tex"">\(5+5\text r^2&gt;5\text r\)</span>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;.............(2)</strong></p>

<p><strong><span class=""math-tex"">\(5\text r+5\text r^2&gt;5\)</span>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; .............(3)</strong></p>

<p><strong><span class=""math-tex"">\(\text {From} \ \ \text r^2-\text r -1&lt; 0 \)</span></strong></p>

<p><strong><span class=""math-tex"">\(\Big[\text r-\Big(\frac{1-\sqrt{5}}{2},\frac{1+\sqrt{5}}{2}\Big)\Big]\)</span>&nbsp; &nbsp; &nbsp;........(4)</strong></p>

<p><strong>From (2)&nbsp;</strong></p>

<p><strong><span class=""math-tex"">\( \text r^2-\text r +1&gt; 0 \Rightarrow\text r\in \text R\)</span>&nbsp; &nbsp; ........(5)</strong></p>

<p><strong>From (3)&nbsp;</strong></p>

<p><strong><span class=""math-tex"">\(\text r^2+\text r -1&gt;0 \)</span></strong></p>

<p><strong><span class=""math-tex"">\(\text {So}\Big(\text r+\sqrt\frac{1+\sqrt{5}}{2}\Big)\Big(\text r+\frac{1-\sqrt{5}}{2}\Big)&gt;0\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\text r\in\Big(-\infty,\frac{1+\sqrt{5}}{2}\Big)\cup\Big(-\frac{1-\sqrt{5}}{2},\infty\Big)\)</span>&nbsp; &nbsp;......(6)</strong></p>

<p><strong>From (4), (5), (6)&nbsp;<span class=""math-tex"">\(\text r\in\Big(\frac{-1+\sqrt{5}}{2},\frac{1+\sqrt{5}}{2}\Big)\)</span></strong></p>

<p><strong>now check options&nbsp;</strong></p>
",,,,"2020-04-23 07:35:31","1","1",NULL,"2",NULL,NULL,"375","3","3","2","5","2","7","5","mathematics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14317","3","3","1",,,NULL,"MATH",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","2"
"23882","64",,"B",,,"1","1","1","<p><strong>The mean of five observations is 5 and their variance is 9.20. If three of the given five observations are 1, 3 and 8, then a ratio of other two observations is: &nbsp;</strong></p>

<p><strong>(A) 10 : 3 </strong></p>

<p><strong>(B) 4 : 9 &nbsp;</strong></p>

<p><strong>(C) 5 : 8 </strong></p>

<p><strong>(D) 6 : 7&nbsp;</strong></p>
","<p><span class=""math-tex"">\(\mu=\frac{1+3+8+\text x+\text y}{5}\)</span></p>

<p><span class=""math-tex"">\(25=12+\text x+\text y\Rightarrow\text x+\text y=13\)</span>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;.........(1)</p>

<p><span class=""math-tex"">\(\sigma^2=\frac{\sum(\text x_\text i-\mu)^2}{\text N}\)</span></p>

<p><span class=""math-tex"">\(9.2=\frac{1+9+64+\text x^2+\text y^2}{5}-25\)</span></p>

<p><span class=""math-tex"">\(34.2\times5=74+\text x^2+\text y^2\)</span></p>

<p><span class=""math-tex"">\(171=74+\text x^2+\text y^2\)</span></p>

<p><span class=""math-tex"">\(97=\text x^2+\text y^2\)</span>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; ........(2)</p>

<p><span class=""math-tex"">\((\text x+\text y)^2=\text x^2+\text y^2+2\text {xy}\)</span></p>

<p><span class=""math-tex"">\(169-97=2\text{xy}\Rightarrow\text{xy}=36\)</span></p>

<p><span class=""math-tex"">\(T=4, 9\)</span></p>

<p><strong>So ratio is&nbsp;<span class=""math-tex"">\(\frac{4}{9}\)</span>&nbsp;or&nbsp;<span class=""math-tex"">\(\frac{9}{4}\)</span></strong></p>
",,,,"2020-04-23 07:06:43","1","1",NULL,"2",NULL,NULL,"375","2","3","2","4","2","7","5","mathematics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14316","3","3","1",,,NULL,"MATH",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","medium","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","2"
"23881","63",,"B",,,"1","1","1","<p><strong>The plane passing through the point (4, -1, 2) and parallel to the lines&nbsp;<span class=""math-tex"">\(\frac{\text x+2}{3}=\frac{\text y-2}{-1}=\frac{\text z+1}{2}\)</span>&nbsp;and&nbsp;</strong></p>

<p><strong><span class=""math-tex"">\(\)</span><span class=""math-tex"">\(\frac{\text x-2}{1}=\frac{\text y-3}{2}=\frac{\text z-4}{3}\)</span>&nbsp;also passes through the point:&nbsp;</strong></p>

<p><strong>(A) (1, 1&lt;, -1) </strong></p>

<p><strong>(B) (1, 1, 1) &nbsp;</strong></p>

<p><strong>(C) (-1, -1, -1) </strong></p>

<p><strong>(D) (-1, -1, 1)&nbsp;</strong></p>
","<p><strong><span class=""math-tex"">\(\overrightarrow{\text n}=\overrightarrow{\text n}_1\times\overrightarrow{\text n}_2=\begin{vmatrix} \hat{\text i} &amp; \hat{\text j}&amp; \hat{\text k} \\ 3 &amp; -1 &amp; 2 \\ 1 &amp; 2 &amp; 3 \\ \end{vmatrix}=7\hat{\text i}-7\hat{\text j}+7\hat{\text k}\)</span></strong></p>

<p><strong>Equation of plane is&nbsp;<span class=""math-tex"">\(-7(\text x-4)-7(\text y+1)+7(\text z-2)=0\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\Rightarrow -7\text x-7\text y+7\text z+7=0\Rightarrow\text x+\text y-\text z=1\)</span></strong></p>
",,,,"2020-04-23 06:26:55","1","1",NULL,"2",NULL,NULL,"375","1","3","2","3","2","7","5","mathematics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14315","3","3","1",,,NULL,"MATH",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","easy","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","2"
"23873","62",,"A",,,"1","1","1","<p><strong>The shortest distance between the point&nbsp;<span class=""math-tex"">\(\Big(\frac{3}{2},0\Big)\)</span></strong>&nbsp;<strong>and the curve&nbsp;&nbsp;<span class=""math-tex"">\(\text y=\sqrt{\text x},(\text x&gt;0),\)</span><span class=""math-tex"">\(\)</span>is</strong>:&nbsp;</p>

<p><strong><span class=""math-tex"">\(\)</span>(A)&nbsp;<span class=""math-tex"">\(\frac{\sqrt{5}}{2}\)</span></strong></p>

<p><strong>(B)&nbsp;<strong><span class=""math-tex"">\(\frac{\sqrt{3}}{2}\)</span></strong></strong></p>

<p><strong>(C)&nbsp;<span class=""math-tex"">\(\frac{3}{2}\)</span></strong></p>

<p><strong>(D)&nbsp;<strong><span class=""math-tex"">\(\frac{5}{4}\)</span></strong></strong></p>

<p>&nbsp;</p>
","<p><strong>Let P be the point nearest to&nbsp;<span class=""math-tex"">\(\Big(\frac{3}{2},0\Big)\)</span>,then normal&nbsp;</strong></p>

<p><strong>at P will pass through&nbsp;<span class=""math-tex"">\(\Big(\frac{3}{2},0\Big)\)</span>.</strong></p>

<p><strong>Let Co &ndash; ordinates of P be&nbsp;&nbsp;<span class=""math-tex"">\(\text s\Big(\frac{\text t^2}{4},\frac{\text t}{2}\Big)\)</span></strong></p>

<p><strong>Hence equation of normal is&nbsp;&nbsp;<span class=""math-tex"">\(\text y+\text{tx}=\frac{\text t}{2}+\frac{\text t^2}{4}\)</span></strong></p>

<p><strong>The line passes through&nbsp;<span class=""math-tex"">\(\Big(\frac{3}{2},0\Big)\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\frac{3\text t}{2}=\frac{\text t}{2}+\frac{\text t^3}{4}\Rightarrow\text t=2\)</span>&nbsp; &nbsp; &nbsp;&nbsp;(&ndash;2, 0 are rejected) &nbsp;</strong></p>

<p><strong>hence nearest point is (1, 1)&nbsp;</strong></p>

<p><strong>distance&nbsp;&nbsp;<span class=""math-tex"">\(\sqrt{\Big(\frac{3}{2}-1\Big)^2+(1-0)^2}=\frac{\sqrt{5}}{2}\)</span><br />
&nbsp;<img alt="""" src=""https://www.testbee.in/preview/show_qimage/1587623934.png"" style=""height:175px; width:200px"" /></strong></p>
",,,,"2020-04-22 18:02:41","1","1",NULL,"2",NULL,NULL,"375","3","3","2","2","2","7","5","mathematics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14314","3","3","1",,,NULL,"MATH",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","2"
"23872","61",,"C",,,"1","1","1","<p><strong>An unbiased coin is tossed. If the outcome is a head then a pair of unbiased dice is rolled and the sum of the numbers obtained on the is noted. If the toss of the coin results in tail then a card from a well-shuffled pack of nine cards numbered 1, 2, 3,&hellip;.., 9 is randomly picked and the number on the card is noted. The probability that the noted number is either 7 or 8 is:&nbsp;</strong></p>

<p><strong>(A)&nbsp;<span class=""math-tex"">\(\frac{13}{36}\)</span></strong></p>

<p><strong>(B)&nbsp;<strong><span class=""math-tex"">\(\frac{15}{72}\)</span></strong></strong></p>

<p><strong>(C)&nbsp;<strong><span class=""math-tex"">\(\frac{19}{72}\)</span></strong></strong></p>

<p><strong>(D)&nbsp;<strong><span class=""math-tex"">\(\frac{19}{36}\)</span></strong></strong></p>
","<p><strong>P (7 or 8)&nbsp;</strong></p>

<p><strong><span class=""math-tex"">\(=\text P(\text H)\text P(7 \text {or}\ 8)+\text P(\text T)\text P(7 \ {\text {or}}\ 8 )=\frac{1}{2}\times\frac{11}{36}+\frac{1}{2}\times\frac{2}{9}=\frac{11}{72}+\frac{1}{9}=\frac{19}{72}\)</span></strong></p>

<p>&nbsp;</p>
",,,,"2020-04-22 17:57:13","1","1",NULL,"2",NULL,NULL,"375","1","3","2","1","2","7","5","mathematics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14313","3","3","1",,,NULL,"MATH",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","easy","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","2"
"23871","60",,"D",,,"1","1","1","<p><strong>Two pi and half sigma bonds are present in &nbsp; </strong></p>

<p><strong>(A) <span class=""math-tex"">\( \text O^+_2\)</span> </strong></p>

<p><strong>(B)&nbsp;<span class=""math-tex"">\(\text N_2\)</span></strong></p>

<p><strong>(C)&nbsp;<span class=""math-tex"">\(\text O_2\)</span></strong></p>

<p><strong>(D)&nbsp;<span class=""math-tex"">\(\text N^+_2\)</span></strong></p>
","<p><span class=""math-tex"">\(\text N_2^\oplus \Rightarrow \text {BO}=2.5\Rightarrow \Big[\pi -\text {Bond}=2\ \&amp; \ \sigma - \text {Bond} =\frac{1}{2}\Big]\)</span></p>

<p><span class=""math-tex"">\(\text N_2\Rightarrow \text {B.O.}=3.0\Rightarrow \Big[\pi -\text {Bond}=2\ \&amp; \ \sigma - \text {Bond} =1\Big]\)</span></p>

<p><span class=""math-tex"">\(\text O_2^\oplus \Rightarrow \text {B.O.}=2.5\Rightarrow \Big[\pi -\text {Bond}=1.5\ \&amp; \ \sigma - \text {Bond} =1\Big]\)</span></p>

<p><span class=""math-tex"">\(\text O_2 \Rightarrow \text {B.O.}=2\Rightarrow \Big[\pi -\text {Bond}=1\ \&amp; \ \sigma - \text {Bond} =1\Big]\)</span></p>
",,,,"2020-04-22 17:48:06","1","1",NULL,"1",NULL,NULL,"375","3","3","2","30","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14312","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23870","59",,"C",,,"1","1","1","<p><strong>Hall-Herolut&rsquo;s process is given by &nbsp;</strong></p>

<p><strong>(A)&nbsp;&nbsp;<span class=""math-tex"">\(\text{Cu}^2(\text{aq})+\text H_2(\text g)\longrightarrow \text {Cu}(\text s)+2\text H^+(\text {aq})\)</span></strong></p>

<p><strong>(B)&nbsp;<span class=""math-tex"">\(\text {Cr}_2\text O_3+2\text {AI}\longrightarrow\text {AI}_2\text O_3+2\text {Cr}\)</span></strong></p>

<p><strong>(C)&nbsp;<span class=""math-tex"">\(2\text {AI}_2\text O_3+3\text C\longrightarrow 4\text {AI}+3\text {CO}_2\)</span></strong></p>

<p><strong>(D)&nbsp;<span class=""math-tex"">\(\text {ZnO}+\text C\xrightarrow{\ \ \text {coke,1673 K}\ \ }\text {Zn}+\text{CO}\)</span></strong></p>
","<p><strong>Hall-Herolut&rsquo;s process is given by&nbsp;</strong></p>

<p><strong><span class=""math-tex"">\(2\text{AI}_2\text O_3+3\text C\longrightarrow4\text {AI}+3\text {CO}_2\)</span></strong></p>

<p><strong><span class=""math-tex"">\(2\text {AI}_2\text{O}_3(\ell)\rightleftharpoons 4\text {AI}^{3+}(\ell)+6\text O^{2-}(\ell)\)</span></strong></p>

<p><strong>At cathode :&nbsp;<span class=""math-tex"">\(4\text {AI}^{3+}(\ell)+12\text e^-\longrightarrow 4\text {AI}(\ell)\)</span></strong></p>

<p><strong>At anode :&nbsp;<span class=""math-tex"">\(6\text O^{2-}(\ell)\longrightarrow 3\text O_2(\text g)+12\text e^-\)</span></strong></p>

<p><strong><span class=""math-tex"">\(2\text C+3\text O_2\longrightarrow 3\text {CO}_2(\uparrow)\)</span></strong></p>
",,,,"2020-04-22 17:35:45","1","1",NULL,"1",NULL,NULL,"375","2","3","2","29","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14311","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","medium","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23869","58",,"D",,,"1","1","1","<p><strong>The increasing order of pKa values of the following compounds is</strong></p>

<p><strong>&nbsp;<img alt="""" src=""https://www.testbee.in/preview/show_qimage/1587575374.png"" style=""height:117px; width:350px"" /></strong></p>

<p><strong>(A) C &lt; B &lt; A &lt; D </strong></p>

<p><strong>(B) B &lt; C &lt; D &lt; A &nbsp;</strong></p>

<p><strong>(C) D &lt; A &lt; C &lt; B </strong></p>

<p><strong>(D) B &lt; C &lt; A&lt; D&nbsp;&nbsp;</strong></p>
","<p><strong>Higher the Ka value lower the pKa value.&nbsp;</strong></p>
",,,,"2020-04-22 17:10:03","1","1",NULL,"1",NULL,NULL,"375","1","3","2","28","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14310","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","easy","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23868","57",,"C",,,"1","1","1","<p><strong>The metal used for making X-ray tube window is &nbsp;</strong></p>

<p><strong>(A) Mg </strong></p>

<p><strong>(B) Na &nbsp;</strong></p>

<p><strong>(C) Be </strong></p>

<p><strong>(D) Ca&nbsp;</strong></p>
","<p><strong>Fact based&nbsp;</strong></p>
",,,,"2020-04-22 17:06:49","1","1",NULL,"1",NULL,NULL,"375","3","3","2","27","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14309","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23867","56",,"D",,,"1","1","1","<p><strong>The major product &lsquo;X&rsquo; formed in the following reaction is:&nbsp;</strong></p>

<p><strong><img alt="""" src=""https://www.testbee.in/preview/show_qimage/1587575029.png"" style=""height:271px; width:500px"" /></strong></p>
","<p><span class=""math-tex"">\(\text {NaBH}_4\text{ don’t reduce ester. }\)</span></p>
",,,,"2020-04-22 17:04:31","1","1",NULL,"1",NULL,NULL,"375","3","3","2","26","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14308","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
"23866","55",,"B",,,"1","1","1","<p><strong>Liquids A and B form and ideal solution in the entire composition range. At 350 K, the vapour pressures of pure A and pure B are <span class=""math-tex"">\(7 \times 10^3\text{ Pa and}\ 12 \times 10^3\text{ Pa},\)</span> respectively. The composition of the vapour in equilibrium with a solution containing 40 mole percent of A at this temperature is&nbsp;</strong></p>

<p><strong>(A) <span class=""math-tex"">\(\text {xA} = 0.37; \text{xB} = 0.63 \)</span></strong></p>

<p><strong>(B)<span class=""math-tex"">\(\text{ xA = 0.28; xB = 0.72  }\)</span></strong></p>

<p><strong>(C) <span class=""math-tex"">\(\text{xA = 0.4; xB = 0.6 }\)</span></strong></p>

<p><strong>(D) <span class=""math-tex"">\(\text{xA = 0.76; xB = 0.24 }\)</span></strong></p>
","<p><strong><span class=""math-tex"">\(\text P_\text A=\chi_\text A\text P^0_\text A=\text Y_\text A\text P_\text T \)</span></strong></p>

<p><strong><span class=""math-tex"">\(\text P_\text T=\chi_\text A\text P^0_\text A+\chi_\text B\text P^0_\text B=0.4\times7\times10^3+0.6\times12\times10^3=10^4\)</span></strong></p>

<p><strong><span class=""math-tex"">\(0.4\times7\times10^3=\text Y_ \text A\times10^4\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\text Y_\text A=0.28\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\text Y_\text B=1-0.28=0.72\)</span></strong></p>

<p>&nbsp;</p>
",,,,"2020-04-22 16:57:38","1","1",NULL,"1",NULL,NULL,"375","2","3","2","25","2","7","5","chemistry",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14307","3","3","1",,,NULL,"CHEM",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","medium","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","1"
